sentence,labels
the show by the assistant,0
the painting that the executives admire,0
the officer to the side of the architect,0
the consultant to the side of the executives,0
the pilot that the executives love,0
the poem by the guards,0
the consultant behind the guards,0
the author that the architect hates,0
the consultant that the taxi driver loves,0
the author near the dancer,0
the movie by the skater,0
the consultant that the dancers hate,0
the farmer that the architect hates,0
the author that the taxi driver likes,0
the senator across from the architect,0
the author that the chef likes,0
the song that the chefs hate,0
the author to the side of the guards,0
the officer that the guard hates,0
the consultant that the taxi drivers love,0
the teacher that the architect hates,0
the teacher next to the architects,0
the surgeon that the taxi driver admires,0
the picture by the executive,0
the teacher that the skater likes,0
the pilot that the chefs love,0
the movie by the dancers,0
the senator behind the minister,0
the pilot that the architects hate,0
the officer near the ministers,0
the farmer to the side of the architects,0
the poem that the dancer admires,0
the farmer next to the taxi driver,0
the movie that the chefs like,0
the poem that the minister admires,0
the novel from the parent,0
the consultant in front of the guards,0
the consultant behind the dancers,0
the consultant in front of the dancers,0
the movie that the dancer likes,0
the show from the architects,0
the picture that the guard loves,0
the novel by the skater,0
the surgeon in front of the skaters,0
the painting that the dancers like,0
the customer to the side of the chef,0
the pilot that the minister likes,0
the pilot that the assistants like,0
the author across from the dancers,0
the song that the architects hate,0
the teacher behind the dancers,0
the song from the taxi drivers,0
the game that the architect hates,0
the poem from the ministers,0
the manager that the assistant hates,0
the customer that the assistants like,0
the manager near the minister,0
the teacher in front of the executives,0
the senator behind the ministers,0
the book that the architect loves,0
the novel that the assistants love,0
the poem that the architects admire,0
the song from the skater,0
the manager near the dancer,0
the book from the executives,0
the manager next to the guards,0
the manager that the dancer hates,0
the picture by the parents,0
the manager to the side of the parents,0
the consultant to the side of the architects,0
the teacher that the skater loves,0
the consultant that the skater admires,0
the painting by the architects,0
the manager that the dancers hate,0
the surgeon that the skaters love,0
the manager near the guards,0
the game that the skaters love,0
the pilot that the architect loves,0
the farmer behind the executives,0
the consultant to the side of the executive,0
the book that the skaters hate,0
the game that the architects admire,0
the customer in front of the skater,0
the teacher next to the parent,0
the painting that the minister hates,0
the customer behind the chefs,0
the officer that the assistants love,0
the painting that the chef hates,0
the book from the assistants,0
the farmer that the taxi drivers like,0
the customer in front of the dancers,0
the teacher across from the assistants,0
the farmer to the side of the executives,0
the farmer that the dancer loves,0
the teacher near the taxi drivers,0
the consultant that the taxi drivers like,0
the senator that the taxi driver hates,0
the pilot in front of the assistant,0
the customer in front of the taxi drivers,0
the teacher in front of the guards,0
the song that the taxi drivers hate,0
the book that the guard loves,0
the novel that the skater loves,0
the pilot behind the skaters,0
the consultant that the architect hates,0
the novel that the executive loves,0
the manager that the guard hates,0
the novel that the architects love,0
the senator to the side of the minister,0
the surgeon across from the architect,0
the song that the skaters hate,0
the author to the side of the dancers,0
the senator that the architects love,0
the senator near the assistant,0
