,data,labels,counterfactual_data,var_0,counter_var_0,var_1,counter_var_1,aux_0,counter_aux_0,CF_Label_0,CF_FN_0,CF_Label_1,CF_FN_1
209,114 62 104 4 113,8,114 7 60 63 113,4,7,4,1,12,14,5,var_0 counter_var_1 +,11,counter_var_0 var_1 +
210,114 66 63 26 113,34,114 67 23 98 113,8,9,26,5,17,0,13,var_0 counter_var_1 +,35,counter_var_0 var_1 +
211,114 42 61 89 113,40,114 51 26 25 113,13,22,27,25,15,3,38,var_0 counter_var_1 +,49,counter_var_0 var_1 +
212,114 19 67 80 113,37,114 88 37 110 113,19,1,18,17,21,14,36,var_0 counter_var_1 +,19,counter_var_0 var_1 +
213,114 60 18 72 113,12,114 51 30 99 113,2,22,10,6,18,7,8,var_0 counter_var_1 +,32,counter_var_0 var_1 +
214,114 24 13 18 113,42,114 22 12 83 113,24,22,18,21,13,12,45,var_0 counter_var_1 +,40,counter_var_0 var_1 +
215,114 100 36 19 113,32,114 73 10 11 113,13,15,19,11,13,10,24,var_0 counter_var_1 +,34,counter_var_0 var_1 +
216,114 69 89 29 113,40,114 64 46 87 113,11,6,29,25,20,0,36,var_0 counter_var_1 +,35,counter_var_0 var_1 +
217,114 97 48 95 113,12,114 86 57 97 113,10,28,2,4,2,11,14,var_0 counter_var_1 +,30,counter_var_0 var_1 +
218,114 112 52 9 113,34,114 70 72 81 113,25,12,9,19,6,3,44,var_0 counter_var_1 +,21,counter_var_0 var_1 +
219,114 96 3 86 113,33,114 87 36 19 113,9,0,24,19,3,13,28,var_0 counter_var_1 +,24,counter_var_0 var_1 +
220,114 48 84 44 113,32,114 18 66 88 113,19,18,13,26,15,20,45,var_0 counter_var_1 +,31,counter_var_0 var_1 +
221,114 79 27 101 113,29,114 46 112 13 113,21,17,8,13,4,20,34,var_0 counter_var_1 +,25,counter_var_0 var_1 +
222,114 42 19 15 113,28,114 70 43 40 113,13,12,15,9,19,20,22,var_0 counter_var_1 +,27,counter_var_0 var_1 +
223,114 98 80 48 113,28,114 15 42 46 113,11,15,17,15,11,19,26,var_0 counter_var_1 +,32,counter_var_0 var_1 +
224,114 23 5 24 113,47,114 29 27 101 113,23,0,24,8,5,4,31,var_0 counter_var_1 +,24,counter_var_0 var_1 +
225,114 110 93 105 113,35,114 102 77 69 113,23,15,12,7,1,8,30,var_0 counter_var_1 +,27,counter_var_0 var_1 +
226,114 71 16 21 113,34,114 88 106 56 113,13,1,21,25,16,14,38,var_0 counter_var_1 +,22,counter_var_0 var_1 +
227,114 64 73 73 113,17,114 109 82 90 113,6,22,11,28,4,13,34,var_0 counter_var_1 +,33,counter_var_0 var_1 +
228,114 90 100 75 113,16,114 105 99 92 113,3,18,13,30,8,7,33,var_0 counter_var_1 +,31,counter_var_0 var_1 +
229,114 61 17 112 113,22,114 45 89 29 113,3,16,19,29,17,20,32,var_0 counter_var_1 +,35,counter_var_0 var_1 +
230,114 13 3 86 113,37,114 49 44 41 113,13,20,24,10,3,21,23,var_0 counter_var_1 +,44,counter_var_0 var_1 +
231,114 83 58 2 113,27,114 43 22 12 113,25,14,2,12,12,22,37,var_0 counter_var_1 +,16,counter_var_0 var_1 +
232,114 22 59 30 113,52,114 20 5 24 113,22,20,30,24,13,5,46,var_0 counter_var_1 +,50,counter_var_0 var_1 +
233,114 103 13 18 113,34,114 105 16 21 113,16,18,18,21,13,16,37,var_0 counter_var_1 +,36,counter_var_0 var_1 +
234,114 2 25 20 113,22,114 77 102 45 113,2,19,20,14,2,10,16,var_0 counter_var_1 +,39,counter_var_0 var_1 +
235,114 80 97 23 113,45,114 13 24 35 113,22,13,23,4,5,1,26,var_0 counter_var_1 +,36,counter_var_0 var_1 +
236,114 51 95 109 113,38,114 27 63 26 113,22,27,16,26,3,17,48,var_0 counter_var_1 +,43,counter_var_0 var_1 +
237,114 54 107 28 113,53,114 16 96 7 113,25,16,28,7,15,4,32,var_0 counter_var_1 +,44,counter_var_0 var_1 +
238,114 20 46 87 113,45,114 32 28 55 113,20,3,25,24,0,5,44,var_0 counter_var_1 +,28,counter_var_0 var_1 +
239,114 95 19 15 113,23,114 95 15 62 113,8,8,15,0,19,15,8,var_0 counter_var_1 +,23,counter_var_0 var_1 +
240,114 111 79 58 113,51,114 53 13 18 113,24,24,27,18,10,13,42,var_0 counter_var_1 +,51,counter_var_0 var_1 +
241,114 23 9 70 113,31,114 92 106 56 113,23,5,8,25,9,14,48,var_0 counter_var_1 +,13,counter_var_0 var_1 +
242,114 17 61 89 113,44,114 98 58 2 113,17,11,27,2,15,12,19,var_0 counter_var_1 +,38,counter_var_0 var_1 +
243,114 55 30 99 113,32,114 51 67 80 113,26,22,6,18,7,21,44,var_0 counter_var_1 +,28,counter_var_0 var_1 +
244,114 81 78 107 113,37,114 36 53 68 113,23,7,14,6,9,7,29,var_0 counter_var_1 +,21,counter_var_0 var_1 +
245,114 63 70 77 113,20,114 89 107 28 113,5,2,15,28,1,15,33,var_0 counter_var_1 +,17,counter_var_0 var_1 +
246,114 104 88 16 113,33,114 106 78 107 113,17,19,16,14,19,9,31,var_0 counter_var_1 +,35,counter_var_0 var_1 +
247,114 49 109 65 113,23,114 50 111 79 113,20,21,3,17,17,19,37,var_0 counter_var_1 +,24,counter_var_0 var_1 +
248,114 105 45 103 113,28,114 69 25 20 113,18,11,10,20,22,2,38,var_0 counter_var_1 +,21,counter_var_0 var_1 +
249,114 24 76 54 113,47,114 82 4 78 113,24,24,23,16,7,4,40,var_0 counter_var_1 +,47,counter_var_0 var_1 +
250,114 63 20 50 113,24,114 13 16 21 113,5,13,19,21,20,16,26,var_0 counter_var_1 +,32,counter_var_0 var_1 +
251,114 104 56 5 113,22,114 108 81 52 113,17,21,5,21,10,12,38,var_0 counter_var_1 +,26,counter_var_0 var_1 +
252,114 22 73 73 113,33,114 104 78 107 113,22,17,11,14,4,9,36,var_0 counter_var_1 +,28,counter_var_0 var_1 +
253,114 31 88 16 113,18,114 4 50 27 113,2,4,16,27,19,4,29,var_0 counter_var_1 +,20,counter_var_0 var_1 +
254,114 81 37 110 113,40,114 46 74 91 113,23,17,17,29,14,5,52,var_0 counter_var_1 +,34,counter_var_0 var_1 +
255,114 53 24 35 113,28,114 57 59 30 113,24,28,4,30,1,13,54,var_0 counter_var_1 +,32,counter_var_0 var_1 +
256,114 102 69 104 113,26,114 32 40 76 113,15,3,11,14,0,17,29,var_0 counter_var_1 +,14,counter_var_0 var_1 +
257,114 20 74 91 113,49,114 110 81 52 113,20,23,29,21,5,12,41,var_0 counter_var_1 +,52,counter_var_0 var_1 +
258,114 9 73 73 113,20,114 10 65 67 113,9,10,11,5,4,19,14,var_0 counter_var_1 +,21,counter_var_0 var_1 +
259,114 12 90 102 113,21,114 38 89 29 113,12,9,9,29,21,20,41,var_0 counter_var_1 +,18,counter_var_0 var_1 +
260,114 80 14 33 113,24,114 10 64 66 113,22,10,2,4,14,18,26,var_0 counter_var_1 +,12,counter_var_0 var_1 +
261,114 56 86 94 113,28,114 66 54 53 113,27,8,1,22,17,8,49,var_0 counter_var_1 +,9,counter_var_0 var_1 +
262,114 12 95 109 113,28,114 56 57 97 113,12,27,16,4,3,11,16,var_0 counter_var_1 +,43,counter_var_0 var_1 +
263,114 108 64 66 113,25,114 49 8 57 113,21,20,4,26,18,8,47,var_0 counter_var_1 +,24,counter_var_0 var_1 +
264,114 54 56 5 113,30,114 85 79 58 113,25,27,5,27,10,10,52,var_0 counter_var_1 +,32,counter_var_0 var_1 +
265,114 43 28 55 113,38,114 33 39 36 113,14,4,24,5,5,16,19,var_0 counter_var_1 +,28,counter_var_0 var_1 +
266,114 39 78 107 113,24,114 50 76 54 113,10,21,14,23,9,7,33,var_0 counter_var_1 +,35,counter_var_0 var_1 +
267,114 47 103 61 113,48,114 12 83 3 113,18,12,30,3,11,14,21,var_0 counter_var_1 +,42,counter_var_0 var_1 +
268,114 83 73 73 113,36,114 19 87 60 113,25,19,11,29,4,18,54,var_0 counter_var_1 +,30,counter_var_0 var_1 +
269,114 86 20 50 113,47,114 79 9 70 113,28,21,19,8,20,9,36,var_0 counter_var_1 +,40,counter_var_0 var_1 +
270,114 76 58 2 113,20,114 55 77 69 113,18,26,2,7,12,8,25,var_0 counter_var_1 +,28,counter_var_0 var_1 +
271,114 78 23 98 113,25,114 50 15 62 113,20,21,5,0,0,15,20,var_0 counter_var_1 +,26,counter_var_0 var_1 +
272,114 28 49 32 113,29,114 72 43 40 113,28,14,1,9,3,20,37,var_0 counter_var_1 +,15,counter_var_0 var_1 +
273,114 81 97 23 113,46,114 39 34 47 113,23,10,23,16,5,11,39,var_0 counter_var_1 +,33,counter_var_0 var_1 +
274,114 4 48 95 113,6,114 95 19 15 113,4,8,2,15,2,19,19,var_0 counter_var_1 +,10,counter_var_0 var_1 +
275,114 62 45 103 113,14,114 89 109 65 113,4,2,10,3,22,17,7,var_0 counter_var_1 +,12,counter_var_0 var_1 +
276,114 70 105 111 113,30,114 57 85 31 113,12,28,18,0,13,16,12,var_0 counter_var_1 +,46,counter_var_0 var_1 +
277,114 36 83 3 113,10,114 28 38 59 113,7,28,3,28,14,15,35,var_0 counter_var_1 +,31,counter_var_0 var_1 +
278,114 65 73 73 113,18,114 47 71 100 113,7,18,11,7,4,2,14,var_0 counter_var_1 +,29,counter_var_0 var_1 +
279,114 103 30 99 113,22,114 72 83 3 113,16,14,6,3,7,14,19,var_0 counter_var_1 +,20,counter_var_0 var_1 +
280,114 98 34 47 113,27,114 95 25 20 113,11,8,16,20,11,2,31,var_0 counter_var_1 +,24,counter_var_0 var_1 +
281,114 67 52 9 113,18,114 34 38 59 113,9,5,9,28,6,15,37,var_0 counter_var_1 +,14,counter_var_0 var_1 +
282,114 90 84 44 113,16,114 44 21 49 113,3,15,13,18,15,21,21,var_0 counter_var_1 +,28,counter_var_0 var_1 +
283,114 54 1 0 113,25,114 58 61 89 113,25,0,0,27,1,15,52,var_0 counter_var_1 +,0,counter_var_0 var_1 +
284,114 73 23 98 113,20,114 67 74 91 113,15,9,5,29,0,5,44,var_0 counter_var_1 +,14,counter_var_0 var_1 +
285,114 61 48 95 113,5,114 11 53 68 113,3,11,2,6,2,7,9,var_0 counter_var_1 +,13,counter_var_0 var_1 +
286,114 82 13 18 113,42,114 1 100 75 113,24,1,18,13,13,8,37,var_0 counter_var_1 +,19,counter_var_0 var_1 +
287,114 70 78 107 113,26,114 51 95 109 113,12,22,14,16,9,3,28,var_0 counter_var_1 +,36,counter_var_0 var_1 +
288,114 36 27 101 113,15,114 77 79 58 113,7,19,8,27,4,10,34,var_0 counter_var_1 +,27,counter_var_0 var_1 +
289,114 101 108 85 113,37,114 61 109 65 113,14,3,23,3,16,17,17,var_0 counter_var_1 +,26,counter_var_0 var_1 +
290,114 61 60 63 113,4,114 59 35 37 113,3,1,1,6,14,12,9,var_0 counter_var_1 +,2,counter_var_0 var_1 +
291,114 60 69 104 113,13,114 23 60 63 113,2,23,11,1,0,14,3,var_0 counter_var_1 +,34,counter_var_0 var_1 +
292,114 108 90 102 113,30,114 15 109 65 113,21,15,9,3,21,17,24,var_0 counter_var_1 +,24,counter_var_0 var_1 +
293,114 31 96 7 113,9,114 7 17 112 113,2,7,7,19,4,17,21,var_0 counter_var_1 +,14,counter_var_0 var_1 +
294,114 109 73 73 113,33,114 16 7 22 113,22,16,11,22,4,7,44,var_0 counter_var_1 +,27,counter_var_0 var_1 +
295,114 45 89 29 113,45,114 65 86 94 113,16,7,29,1,20,17,17,var_0 counter_var_1 +,36,counter_var_0 var_1 +
296,114 97 55 10 113,20,114 63 87 60 113,10,5,10,29,9,18,39,var_0 counter_var_1 +,15,counter_var_0 var_1 +
297,114 82 35 37 113,30,114 47 83 3 113,24,18,6,3,12,14,27,var_0 counter_var_1 +,24,counter_var_0 var_1 +
298,114 70 37 110 113,29,114 95 67 80 113,12,8,17,18,14,21,30,var_0 counter_var_1 +,25,counter_var_0 var_1 +
299,114 81 0 38 113,30,114 88 108 85 113,23,1,7,23,0,16,46,var_0 counter_var_1 +,8,counter_var_0 var_1 +
300,114 28 58 2 113,30,114 26 11 6 113,28,26,2,6,12,11,34,var_0 counter_var_1 +,28,counter_var_0 var_1 +
301,114 59 51 42 113,12,114 14 49 32 113,1,14,11,1,5,3,2,var_0 counter_var_1 +,25,counter_var_0 var_1 +
302,114 92 64 66 113,9,114 4 101 39 113,5,4,4,8,18,9,13,var_0 counter_var_1 +,8,counter_var_0 var_1 +
303,114 30 89 29 113,30,114 15 80 48 113,1,15,29,17,20,11,18,var_0 counter_var_1 +,44,counter_var_0 var_1 +
304,114 60 50 27 113,29,114 73 85 31 113,2,15,27,0,4,16,2,var_0 counter_var_1 +,42,counter_var_0 var_1 +
305,114 111 19 15 113,39,114 82 105 111 113,24,24,15,18,19,13,42,var_0 counter_var_1 +,39,counter_var_0 var_1 +
306,114 81 95 109 113,39,114 67 50 27 113,23,9,16,27,3,4,50,var_0 counter_var_1 +,25,counter_var_0 var_1 +
307,114 111 101 39 113,32,114 66 23 98 113,24,8,8,5,9,0,29,var_0 counter_var_1 +,16,counter_var_0 var_1 +
308,114 75 81 52 113,38,114 101 20 50 113,17,14,21,19,12,20,36,var_0 counter_var_1 +,35,counter_var_0 var_1 +
309,114 75 39 36 113,22,114 106 2 84 113,17,19,5,22,16,2,39,var_0 counter_var_1 +,24,counter_var_0 var_1 +
310,114 108 57 97 113,25,114 110 61 89 113,21,23,4,27,11,15,48,var_0 counter_var_1 +,27,counter_var_0 var_1 +
311,114 86 76 54 113,51,114 30 96 7 113,28,1,23,7,7,4,35,var_0 counter_var_1 +,24,counter_var_0 var_1 +
312,114 94 24 35 113,11,114 19 111 79 113,7,19,4,17,1,19,24,var_0 counter_var_1 +,23,counter_var_0 var_1 +
313,114 67 43 40 113,18,114 24 76 54 113,9,24,9,23,20,7,32,var_0 counter_var_1 +,33,counter_var_0 var_1 +
314,114 4 67 80 113,22,114 47 11 6 113,4,18,18,6,21,11,10,var_0 counter_var_1 +,36,counter_var_0 var_1 +
315,114 31 58 2 113,4,114 16 62 43 113,2,16,2,12,12,16,14,var_0 counter_var_1 +,18,counter_var_0 var_1 +
316,114 85 50 27 113,54,114 94 112 13 113,27,7,27,13,4,20,40,var_0 counter_var_1 +,34,counter_var_0 var_1 +
317,114 59 21 49 113,19,114 71 93 105 113,1,13,18,12,21,1,13,var_0 counter_var_1 +,31,counter_var_0 var_1 +
318,114 104 71 100 113,24,114 40 18 72 113,17,11,7,10,2,18,27,var_0 counter_var_1 +,18,counter_var_0 var_1 +
319,114 28 52 9 113,37,114 2 62 43 113,28,2,9,12,6,16,40,var_0 counter_var_1 +,11,counter_var_0 var_1 +
320,114 35 39 36 113,11,114 6 66 88 113,6,6,5,26,16,20,32,var_0 counter_var_1 +,11,counter_var_0 var_1 +
321,114 44 57 97 113,19,114 83 65 67 113,15,25,4,5,11,19,20,var_0 counter_var_1 +,29,counter_var_0 var_1 +
322,114 56 45 103 113,37,114 84 11 6 113,27,26,10,6,22,11,33,var_0 counter_var_1 +,36,counter_var_0 var_1 +
323,114 111 1 0 113,24,114 68 2 84 113,24,10,0,22,1,2,46,var_0 counter_var_1 +,10,counter_var_0 var_1 +
324,114 83 66 88 113,51,114 61 0 38 113,25,3,26,7,20,0,32,var_0 counter_var_1 +,29,counter_var_0 var_1 +
325,114 63 34 47 113,21,114 94 101 39 113,5,7,16,8,11,9,13,var_0 counter_var_1 +,23,counter_var_0 var_1 +
326,114 57 102 45 113,42,114 3 98 74 113,28,3,14,12,10,6,40,var_0 counter_var_1 +,17,counter_var_0 var_1 +
327,114 56 101 39 113,35,114 10 68 71 113,27,10,8,9,9,22,36,var_0 counter_var_1 +,18,counter_var_0 var_1 +
328,114 96 80 48 113,26,114 22 56 5 113,9,22,17,5,11,10,14,var_0 counter_var_1 +,39,counter_var_0 var_1 +
329,114 106 55 10 113,29,114 1 53 68 113,19,1,10,6,9,7,25,var_0 counter_var_1 +,11,counter_var_0 var_1 +
330,114 91 13 18 113,22,114 87 24 35 113,4,0,18,4,13,1,8,var_0 counter_var_1 +,18,counter_var_0 var_1 +
331,114 88 40 76 113,15,114 4 97 23 113,1,4,14,23,17,5,24,var_0 counter_var_1 +,18,counter_var_0 var_1 +
332,114 68 69 104 113,21,114 65 78 107 113,10,7,11,14,0,9,24,var_0 counter_var_1 +,18,counter_var_0 var_1 +
333,114 106 14 33 113,21,114 40 80 48 113,19,11,2,17,14,11,36,var_0 counter_var_1 +,13,counter_var_0 var_1 +
334,114 18 64 66 113,22,114 41 55 10 113,18,12,4,10,18,9,28,var_0 counter_var_1 +,16,counter_var_0 var_1 +
335,114 50 110 108 113,36,114 60 71 100 113,21,2,15,7,18,2,28,var_0 counter_var_1 +,17,counter_var_0 var_1 +
336,114 81 93 105 113,35,114 0 87 60 113,23,0,12,29,1,18,52,var_0 counter_var_1 +,12,counter_var_0 var_1 +
337,114 110 22 12 113,35,114 59 14 33 113,23,1,12,2,22,14,25,var_0 counter_var_1 +,13,counter_var_0 var_1 +
338,114 94 44 41 113,17,114 54 107 28 113,7,25,10,28,21,15,35,var_0 counter_var_1 +,35,counter_var_0 var_1 +
339,114 45 55 10 113,26,114 86 96 7 113,16,28,10,7,9,4,23,var_0 counter_var_1 +,38,counter_var_0 var_1 +
340,114 57 43 40 113,37,114 93 75 8 113,28,6,9,8,20,6,36,var_0 counter_var_1 +,15,counter_var_0 var_1 +
341,114 8 84 44 113,21,114 92 92 51 113,8,5,13,20,15,0,28,var_0 counter_var_1 +,18,counter_var_0 var_1 +
342,114 32 30 99 113,9,114 100 8 57 113,3,13,6,26,7,8,29,var_0 counter_var_1 +,19,counter_var_0 var_1 +
343,114 15 20 50 113,34,114 7 80 48 113,15,7,19,17,20,11,32,var_0 counter_var_1 +,26,counter_var_0 var_1 +
344,114 84 48 95 113,28,114 96 95 109 113,26,9,2,16,2,3,42,var_0 counter_var_1 +,11,counter_var_0 var_1 +
345,114 78 40 76 113,34,114 8 8 57 113,20,8,14,26,17,8,46,var_0 counter_var_1 +,22,counter_var_0 var_1 +
346,114 28 7 22 113,50,114 21 2 84 113,28,21,22,22,7,2,50,var_0 counter_var_1 +,43,counter_var_0 var_1 +
347,114 32 29 17 113,20,114 8 85 31 113,3,8,17,0,6,16,3,var_0 counter_var_1 +,25,counter_var_0 var_1 +
348,114 91 68 71 113,13,114 87 101 39 113,4,0,9,8,22,9,12,var_0 counter_var_1 +,9,counter_var_0 var_1 +
349,114 95 66 88 113,34,114 69 26 25 113,8,11,26,25,20,3,33,var_0 counter_var_1 +,37,counter_var_0 var_1 +
350,114 93 94 96 113,9,114 49 52 9 113,6,20,3,9,2,6,15,var_0 counter_var_1 +,23,counter_var_0 var_1 +
351,114 44 1 0 113,15,114 10 18 72 113,15,10,0,10,1,18,25,var_0 counter_var_1 +,10,counter_var_0 var_1 +
352,114 44 93 105 113,27,114 7 103 61 113,15,7,12,30,1,11,45,var_0 counter_var_1 +,19,counter_var_0 var_1 +
353,114 57 35 37 113,34,114 16 94 96 113,28,16,6,3,12,2,31,var_0 counter_var_1 +,22,counter_var_0 var_1 +
354,114 67 38 59 113,37,114 45 69 104 113,9,16,28,11,15,0,20,var_0 counter_var_1 +,44,counter_var_0 var_1 +
355,114 39 52 9 113,19,114 65 71 100 113,10,7,9,7,6,2,17,var_0 counter_var_1 +,16,counter_var_0 var_1 +
356,114 105 1 0 113,18,114 11 66 88 113,18,11,0,26,1,20,44,var_0 counter_var_1 +,11,counter_var_0 var_1 +
357,114 7 73 73 113,18,114 41 84 44 113,7,12,11,13,4,15,20,var_0 counter_var_1 +,23,counter_var_0 var_1 +
358,114 68 74 91 113,39,114 13 57 97 113,10,13,29,4,5,11,14,var_0 counter_var_1 +,42,counter_var_0 var_1 +
359,114 42 75 8 113,21,114 50 0 38 113,13,21,8,7,6,0,20,var_0 counter_var_1 +,29,counter_var_0 var_1 +
360,114 31 24 35 113,6,114 42 86 94 113,2,13,4,1,1,17,3,var_0 counter_var_1 +,17,counter_var_0 var_1 +
361,114 66 107 28 113,36,114 106 19 15 113,8,19,28,15,15,19,23,var_0 counter_var_1 +,47,counter_var_0 var_1 +
362,114 79 4 78 113,37,114 47 64 66 113,21,18,16,4,4,18,25,var_0 counter_var_1 +,34,counter_var_0 var_1 +
363,114 13 46 87 113,38,114 71 91 106 113,13,13,25,13,0,22,26,var_0 counter_var_1 +,38,counter_var_0 var_1 +
364,114 4 91 106 113,17,114 12 49 32 113,4,12,13,1,22,3,5,var_0 counter_var_1 +,25,counter_var_0 var_1 +
365,114 92 17 112 113,24,114 83 5 24 113,5,25,19,24,17,5,29,var_0 counter_var_1 +,44,counter_var_0 var_1 +
366,114 72 29 17 113,31,114 89 55 10 113,14,2,17,10,6,9,24,var_0 counter_var_1 +,19,counter_var_0 var_1 +
367,114 109 78 107 113,36,114 67 2 84 113,22,9,14,22,9,2,44,var_0 counter_var_1 +,23,counter_var_0 var_1 +
368,114 71 14 33 113,15,114 80 57 97 113,13,22,2,4,14,11,17,var_0 counter_var_1 +,24,counter_var_0 var_1 +
369,114 16 92 51 113,36,114 111 38 59 113,16,24,20,28,0,15,44,var_0 counter_var_1 +,44,counter_var_0 var_1 +
370,114 91 89 29 113,33,114 79 23 98 113,4,21,29,5,20,0,9,var_0 counter_var_1 +,50,counter_var_0 var_1 +
371,114 26 20 50 113,45,114 99 75 8 113,26,12,19,8,20,6,34,var_0 counter_var_1 +,31,counter_var_0 var_1 +
372,114 64 54 53 113,28,114 31 40 76 113,6,2,22,14,8,17,20,var_0 counter_var_1 +,24,counter_var_0 var_1 +
373,114 34 70 77 113,20,114 24 1 0 113,5,24,15,0,1,1,5,var_0 counter_var_1 +,39,counter_var_0 var_1 +
374,114 109 37 110 113,39,114 16 29 17 113,22,16,17,17,14,6,39,var_0 counter_var_1 +,33,counter_var_0 var_1 +
375,114 36 63 26 113,33,114 16 3 86 113,7,16,26,24,17,3,31,var_0 counter_var_1 +,42,counter_var_0 var_1 +
376,114 49 6 64 113,22,114 34 6 64 113,20,5,2,2,6,6,22,var_0 counter_var_1 +,7,counter_var_0 var_1 +
377,114 32 83 3 113,6,114 73 48 95 113,3,15,3,2,14,2,5,var_0 counter_var_1 +,18,counter_var_0 var_1 +
378,114 79 13 18 113,39,114 97 54 53 113,21,10,18,22,13,8,43,var_0 counter_var_1 +,28,counter_var_0 var_1 +
379,114 21 5 24 113,45,114 110 66 88 113,21,23,24,26,5,20,47,var_0 counter_var_1 +,47,counter_var_0 var_1 +
380,114 72 22 12 113,26,114 108 91 106 113,14,21,12,13,22,22,27,var_0 counter_var_1 +,33,counter_var_0 var_1 +
381,114 89 95 109 113,18,114 60 99 92 113,2,2,16,30,3,7,32,var_0 counter_var_1 +,18,counter_var_0 var_1 +
382,114 57 58 2 113,30,114 21 14 33 113,28,21,2,2,12,14,30,var_0 counter_var_1 +,23,counter_var_0 var_1 +
383,114 73 3 86 113,39,114 39 16 21 113,15,10,24,21,3,16,36,var_0 counter_var_1 +,34,counter_var_0 var_1 +
384,114 21 56 5 113,26,114 31 38 59 113,21,2,5,28,10,15,49,var_0 counter_var_1 +,7,counter_var_0 var_1 +
385,114 58 24 35 113,4,114 1 7 22 113,0,1,4,22,1,7,22,var_0 counter_var_1 +,5,counter_var_0 var_1 +
386,114 53 58 2 113,26,114 8 18 72 113,24,8,2,10,12,18,34,var_0 counter_var_1 +,10,counter_var_0 var_1 +
387,114 40 28 55 113,35,114 16 33 14 113,11,16,24,14,5,10,25,var_0 counter_var_1 +,40,counter_var_0 var_1 +
388,114 31 28 55 113,26,114 2 90 102 113,2,2,24,9,5,21,11,var_0 counter_var_1 +,26,counter_var_0 var_1 +
389,114 54 94 96 113,28,114 103 44 41 113,25,16,3,10,2,21,35,var_0 counter_var_1 +,19,counter_var_0 var_1 +
390,114 71 53 68 113,19,114 6 99 92 113,13,6,6,30,7,7,43,var_0 counter_var_1 +,12,counter_var_0 var_1 +
391,114 46 58 2 113,19,114 57 110 108 113,17,28,2,15,12,18,32,var_0 counter_var_1 +,30,counter_var_0 var_1 +
392,114 7 0 38 113,14,114 1 71 100 113,7,1,7,7,0,2,14,var_0 counter_var_1 +,8,counter_var_0 var_1 +
393,114 51 35 37 113,28,114 7 64 66 113,22,7,6,4,12,18,26,var_0 counter_var_1 +,13,counter_var_0 var_1 +
394,114 110 60 63 113,24,114 94 50 27 113,23,7,1,27,14,4,50,var_0 counter_var_1 +,8,counter_var_0 var_1 +
395,114 30 19 15 113,16,114 4 60 63 113,1,4,15,1,19,14,2,var_0 counter_var_1 +,19,counter_var_0 var_1 +
396,114 84 20 50 113,45,114 69 100 75 113,26,11,19,13,20,8,39,var_0 counter_var_1 +,30,counter_var_0 var_1 +
397,114 88 2 84 113,23,114 109 37 110 113,1,22,22,17,2,14,18,var_0 counter_var_1 +,44,counter_var_0 var_1 +
398,114 48 16 21 113,40,114 111 98 74 113,19,24,21,12,16,6,31,var_0 counter_var_1 +,45,counter_var_0 var_1 +
399,114 98 30 99 113,17,114 68 99 92 113,11,10,6,30,7,7,41,var_0 counter_var_1 +,16,counter_var_0 var_1 +
400,114 85 91 106 113,40,114 84 6 64 113,27,26,13,2,22,6,29,var_0 counter_var_1 +,39,counter_var_0 var_1 +
401,114 87 18 72 113,10,114 80 109 65 113,0,22,10,3,18,17,3,var_0 counter_var_1 +,32,counter_var_0 var_1 +
402,114 30 60 63 113,2,114 27 30 99 113,1,27,1,6,14,7,7,var_0 counter_var_1 +,28,counter_var_0 var_1 +
403,114 17 87 60 113,46,114 6 42 46 113,17,6,29,15,18,19,32,var_0 counter_var_1 +,35,counter_var_0 var_1 +
404,114 21 86 94 113,22,114 46 106 56 113,21,17,1,25,17,14,46,var_0 counter_var_1 +,18,counter_var_0 var_1 +
405,114 111 29 17 113,41,114 64 26 25 113,24,6,17,25,6,3,49,var_0 counter_var_1 +,23,counter_var_0 var_1 +
406,114 36 57 97 113,11,114 0 16 21 113,7,0,4,21,11,16,28,var_0 counter_var_1 +,4,counter_var_0 var_1 +
407,114 95 58 2 113,10,114 24 39 36 113,8,24,2,5,12,16,13,var_0 counter_var_1 +,26,counter_var_0 var_1 +
408,114 77 33 14 113,33,114 25 89 29 113,19,25,14,29,10,20,48,var_0 counter_var_1 +,39,counter_var_0 var_1 +
409,114 59 20 50 113,20,114 58 9 70 113,1,0,19,8,20,9,9,var_0 counter_var_1 +,19,counter_var_0 var_1 +
410,114 20 85 31 113,20,114 55 72 81 113,20,26,0,19,16,3,39,var_0 counter_var_1 +,26,counter_var_0 var_1 +
411,114 64 58 2 113,8,114 29 108 85 113,6,0,2,23,12,16,29,var_0 counter_var_1 +,2,counter_var_0 var_1 +
412,114 61 42 46 113,18,114 25 6 64 113,3,25,15,2,19,6,5,var_0 counter_var_1 +,40,counter_var_0 var_1 +
413,114 30 75 8 113,9,114 87 66 88 113,1,0,8,26,6,20,27,var_0 counter_var_1 +,8,counter_var_0 var_1 +
414,114 95 8 57 113,34,114 86 93 105 113,8,28,26,12,8,1,20,var_0 counter_var_1 +,54,counter_var_0 var_1 +
415,114 60 43 40 113,11,114 97 87 60 113,2,10,9,29,20,18,31,var_0 counter_var_1 +,19,counter_var_0 var_1 +
416,114 26 96 7 113,33,114 91 30 99 113,26,4,7,6,4,7,32,var_0 counter_var_1 +,11,counter_var_0 var_1 +
417,114 65 86 94 113,8,114 0 84 44 113,7,0,1,13,17,15,20,var_0 counter_var_1 +,1,counter_var_0 var_1 +
418,114 88 108 85 113,24,114 75 14 33 113,1,17,23,2,16,14,3,var_0 counter_var_1 +,40,counter_var_0 var_1 +
