,data,labels,counterfactual_data,var_0,counter_var_0,var_1,counter_var_1,aux_0,counter_aux_0,CF_Label_0,CF_FN_0,CF_Label_1,CF_FN_1
234,38 78 113,53,26 41 113,88,111,78,41,95,99,76,counter_var_0 var_1 +,74,var_0 counter_aux_0 +
235,108 66 113,91,36 17 113,25,53,66,17,62,63,6,counter_var_0 var_1 +,88,var_0 counter_aux_0 +
236,57 98 113,70,74 58 113,85,52,98,58,112,87,37,counter_var_0 var_1 +,59,var_0 counter_aux_0 +
237,95 70 113,55,61 88 113,98,105,70,88,41,60,62,counter_var_0 var_1 +,45,var_0 counter_aux_0 +
238,65 35 113,79,112 61 113,44,1,35,61,95,105,36,counter_var_0 var_1 +,36,var_0 counter_aux_0 +
239,93 10 113,71,8 100 113,61,64,10,100,100,56,74,counter_var_0 var_1 +,4,var_0 counter_aux_0 +
240,12 35 113,66,14 72 113,31,83,35,72,95,99,5,counter_var_0 var_1 +,17,var_0 counter_aux_0 +
241,23 79 113,43,47 60 113,77,62,79,60,26,97,28,counter_var_0 var_1 +,61,var_0 counter_aux_0 +
242,3 23 113,32,111 85 113,9,4,23,85,77,106,27,counter_var_0 var_1 +,2,var_0 counter_aux_0 +
243,54 13 113,104,37 29 113,91,13,13,29,56,50,26,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
244,19 47 113,69,24 0 113,22,11,47,0,62,0,58,counter_var_0 var_1 +,22,var_0 counter_aux_0 +
245,68 24 113,15,92 58 113,104,102,24,58,11,87,13,counter_var_0 var_1 +,78,var_0 counter_aux_0 +
246,81 32 113,39,101 18 113,7,31,32,18,7,98,63,counter_var_0 var_1 +,105,var_0 counter_aux_0 +
247,91 35 113,67,70 100 113,32,41,35,100,95,56,76,counter_var_0 var_1 +,88,var_0 counter_aux_0 +
248,27 19 113,70,2 103 113,51,4,19,103,22,100,23,counter_var_0 var_1 +,38,var_0 counter_aux_0 +
249,71 25 113,94,64 27 113,69,28,25,27,60,51,53,counter_var_0 var_1 +,7,var_0 counter_aux_0 +
250,86 58 113,109,38 65 113,51,88,58,65,87,44,33,counter_var_0 var_1 +,95,var_0 counter_aux_0 +
251,68 9 113,0,26 34 113,104,111,9,34,81,26,7,counter_var_0 var_1 +,17,var_0 counter_aux_0 +
252,51 21 113,23,98 69 113,2,112,21,69,102,15,20,counter_var_0 var_1 +,17,var_0 counter_aux_0 +
253,33 63 113,22,39 50 113,72,52,63,50,14,14,2,counter_var_0 var_1 +,86,var_0 counter_aux_0 +
254,111 18 113,22,2 36 113,4,4,18,36,98,53,22,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
255,14 107 113,77,64 108 113,83,28,107,108,36,25,22,counter_var_0 var_1 +,108,var_0 counter_aux_0 +
256,80 31 113,103,6 24 113,72,36,31,24,57,11,67,counter_var_0 var_1 +,83,var_0 counter_aux_0 +
257,94 35 113,57,13 102 113,22,56,35,102,95,8,91,counter_var_0 var_1 +,30,var_0 counter_aux_0 +
258,51 75 113,77,107 96 113,2,36,75,96,88,63,111,counter_var_0 var_1 +,65,var_0 counter_aux_0 +
259,2 81 113,85,22 68 113,4,32,81,68,7,104,0,counter_var_0 var_1 +,108,var_0 counter_aux_0 +
260,32 35 113,42,79 45 113,7,26,35,45,95,104,61,counter_var_0 var_1 +,111,var_0 counter_aux_0 +
261,62 94 113,96,7 100 113,2,49,94,100,22,56,30,counter_var_0 var_1 +,58,var_0 counter_aux_0 +
262,57 91 113,63,94 40 113,85,22,91,40,32,18,0,counter_var_0 var_1 +,103,var_0 counter_aux_0 +
263,111 29 113,33,94 110 113,4,22,29,110,50,9,51,counter_var_0 var_1 +,13,var_0 counter_aux_0 +
264,94 8 113,30,95 22 113,22,98,8,22,64,32,106,counter_var_0 var_1 +,54,var_0 counter_aux_0 +
265,51 41 113,43,74 112 113,2,52,41,112,99,1,93,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
266,71 76 113,32,16 61 113,69,30,76,61,13,105,106,counter_var_0 var_1 +,61,var_0 counter_aux_0 +
267,67 55 113,24,46 2 113,82,82,55,2,87,4,24,counter_var_0 var_1 +,86,var_0 counter_aux_0 +
268,89 30 113,41,42 32 113,11,69,30,32,109,7,99,counter_var_0 var_1 +,18,var_0 counter_aux_0 +
269,2 20 113,24,107 70 113,4,36,20,70,61,41,56,counter_var_0 var_1 +,45,var_0 counter_aux_0 +
270,24 70 113,81,51 20 113,11,2,70,20,41,61,72,counter_var_0 var_1 +,72,var_0 counter_aux_0 +
271,105 4 113,68,42 80 113,64,69,4,80,16,72,73,counter_var_0 var_1 +,23,var_0 counter_aux_0 +
272,19 34 113,56,84 19 113,22,50,34,19,26,22,84,counter_var_0 var_1 +,44,var_0 counter_aux_0 +
273,90 61 113,25,89 16 113,77,11,61,16,105,30,72,counter_var_0 var_1 +,107,var_0 counter_aux_0 +
274,56 86 113,58,36 80 113,85,53,86,80,51,72,26,counter_var_0 var_1 +,44,var_0 counter_aux_0 +
275,70 96 113,24,43 102 113,41,41,96,102,63,8,24,counter_var_0 var_1 +,49,var_0 counter_aux_0 +
276,54 88 113,66,8 112 113,91,64,88,112,60,1,39,counter_var_0 var_1 +,92,var_0 counter_aux_0 +
277,95 40 113,25,84 101 113,98,50,40,101,18,31,90,counter_var_0 var_1 +,16,var_0 counter_aux_0 +
278,6 91 113,14,90 48 113,36,77,91,48,32,44,55,counter_var_0 var_1 +,80,var_0 counter_aux_0 +
279,75 70 113,45,89 34 113,88,11,70,34,41,26,81,counter_var_0 var_1 +,1,var_0 counter_aux_0 +
280,56 26 113,111,41 20 113,85,99,26,20,111,61,12,counter_var_0 var_1 +,33,var_0 counter_aux_0 +
281,23 52 113,16,90 75 113,77,77,52,75,105,88,16,counter_var_0 var_1 +,52,var_0 counter_aux_0 +
282,77 96 113,36,0 0 113,53,0,96,0,63,0,96,counter_var_0 var_1 +,53,var_0 counter_aux_0 +
283,31 70 113,14,31 72 113,57,57,70,72,41,99,14,counter_var_0 var_1 +,43,var_0 counter_aux_0 +
284,2 44 113,48,66 43 113,4,62,44,43,15,41,106,counter_var_0 var_1 +,45,var_0 counter_aux_0 +
285,76 59 113,72,107 28 113,13,36,59,28,91,106,95,counter_var_0 var_1 +,6,var_0 counter_aux_0 +
286,49 43 113,71,87 110 113,28,111,43,110,41,9,41,counter_var_0 var_1 +,37,var_0 counter_aux_0 +
287,91 95 113,14,45 24 113,32,104,95,24,98,11,86,counter_var_0 var_1 +,43,var_0 counter_aux_0 +
288,79 34 113,60,55 84 113,26,87,34,84,26,50,8,counter_var_0 var_1 +,76,var_0 counter_aux_0 +
289,57 35 113,7,13 78 113,85,56,35,78,95,95,91,counter_var_0 var_1 +,67,var_0 counter_aux_0 +
290,43 64 113,105,39 75 113,41,52,64,75,28,88,3,counter_var_0 var_1 +,16,var_0 counter_aux_0 +
291,23 107 113,71,12 43 113,77,31,107,43,36,41,25,counter_var_0 var_1 +,5,var_0 counter_aux_0 +
292,91 25 113,57,71 5 113,32,69,25,5,60,25,94,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
293,20 20 113,81,104 109 113,61,81,20,109,61,16,101,counter_var_0 var_1 +,77,var_0 counter_aux_0 +
294,39 37 113,89,62 3 113,52,2,37,3,13,9,39,counter_var_0 var_1 +,61,var_0 counter_aux_0 +
295,110 1 113,10,51 99 113,9,2,1,99,1,83,3,counter_var_0 var_1 +,92,var_0 counter_aux_0 +
296,63 27 113,41,23 41 113,14,77,27,41,51,99,104,counter_var_0 var_1 +,0,var_0 counter_aux_0 +
297,63 68 113,82,31 92 113,14,57,68,92,104,102,12,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
298,15 58 113,57,45 22 113,112,104,58,22,87,32,49,counter_var_0 var_1 +,31,var_0 counter_aux_0 +
299,53 95 113,79,58 45 113,97,87,95,45,98,104,69,counter_var_0 var_1 +,88,var_0 counter_aux_0 +
300,36 35 113,88,46 63 113,53,82,35,63,95,14,4,counter_var_0 var_1 +,67,var_0 counter_aux_0 +
301,29 83 113,20,33 77 113,50,72,83,77,109,53,42,counter_var_0 var_1 +,103,var_0 counter_aux_0 +
302,93 42 113,103,23 43 113,61,77,42,43,69,41,6,counter_var_0 var_1 +,102,var_0 counter_aux_0 +
303,90 65 113,29,58 70 113,77,87,65,70,44,41,39,counter_var_0 var_1 +,5,var_0 counter_aux_0 +
304,106 8 113,57,60 59 113,49,97,8,59,64,91,105,counter_var_0 var_1 +,27,var_0 counter_aux_0 +
305,88 24 113,84,110 6 113,60,9,24,6,11,36,33,counter_var_0 var_1 +,96,var_0 counter_aux_0 +
306,105 103 113,54,13 89 113,64,56,103,89,100,11,46,counter_var_0 var_1 +,75,var_0 counter_aux_0 +
307,99 75 113,45,46 5 113,83,82,75,5,88,25,44,counter_var_0 var_1 +,108,var_0 counter_aux_0 +
308,9 64 113,32,7 92 113,81,49,64,92,28,102,0,counter_var_0 var_1 +,70,var_0 counter_aux_0 +
309,16 98 113,15,60 71 113,30,97,98,71,112,69,82,counter_var_0 var_1 +,99,var_0 counter_aux_0 +
310,72 106 113,92,100 94 113,99,56,106,94,49,22,49,counter_var_0 var_1 +,8,var_0 counter_aux_0 +
311,108 104 113,16,27 110 113,25,51,104,110,81,9,42,counter_var_0 var_1 +,34,var_0 counter_aux_0 +
312,34 29 113,55,32 77 113,26,7,29,77,50,53,36,counter_var_0 var_1 +,79,var_0 counter_aux_0 +
313,26 71 113,69,53 29 113,111,97,71,29,69,50,55,counter_var_0 var_1 +,48,var_0 counter_aux_0 +
314,100 57 113,0,14 58 113,56,83,57,58,85,87,27,counter_var_0 var_1 +,30,var_0 counter_aux_0 +
315,5 92 113,4,40 77 113,25,18,92,77,102,53,110,counter_var_0 var_1 +,78,var_0 counter_aux_0 +
316,63 24 113,38,55 66 113,14,87,24,66,11,62,111,counter_var_0 var_1 +,76,var_0 counter_aux_0 +
317,46 26 113,108,102 52 113,82,8,26,52,111,105,34,counter_var_0 var_1 +,74,var_0 counter_aux_0 +
318,86 69 113,7,16 66 113,51,30,69,66,15,62,99,counter_var_0 var_1 +,0,var_0 counter_aux_0 +
319,24 3 113,14,43 39 113,11,41,3,39,9,52,44,counter_var_0 var_1 +,63,var_0 counter_aux_0 +
320,9 104 113,72,39 54 113,81,52,104,54,81,91,43,counter_var_0 var_1 +,59,var_0 counter_aux_0 +
321,85 77 113,70,101 69 113,106,31,77,69,53,15,108,counter_var_0 var_1 +,8,var_0 counter_aux_0 +
322,83 73 113,69,21 54 113,109,102,73,54,18,91,62,counter_var_0 var_1 +,87,var_0 counter_aux_0 +
323,98 75 113,74,9 39 113,112,81,75,39,88,52,43,counter_var_0 var_1 +,51,var_0 counter_aux_0 +
324,83 65 113,61,27 112 113,109,51,65,112,44,1,3,counter_var_0 var_1 +,110,var_0 counter_aux_0 +
325,58 82 113,56,95 40 113,87,98,82,40,57,18,67,counter_var_0 var_1 +,105,var_0 counter_aux_0 +
326,94 79 113,101,105 83 113,22,64,79,83,26,109,30,counter_var_0 var_1 +,18,var_0 counter_aux_0 +
327,39 6 113,58,48 24 113,52,44,6,24,36,11,50,counter_var_0 var_1 +,63,var_0 counter_aux_0 +
328,78 1 113,96,38 46 113,95,88,1,46,1,82,89,counter_var_0 var_1 +,64,var_0 counter_aux_0 +
329,5 19 113,44,108 50 113,25,25,19,50,22,14,44,counter_var_0 var_1 +,39,var_0 counter_aux_0 +
330,52 69 113,61,15 93 113,105,112,69,93,15,61,68,counter_var_0 var_1 +,53,var_0 counter_aux_0 +
331,75 51 113,26,89 109 113,88,11,51,109,2,16,62,counter_var_0 var_1 +,104,var_0 counter_aux_0 +
332,38 105 113,80,67 108 113,88,82,105,108,64,25,74,counter_var_0 var_1 +,0,var_0 counter_aux_0 +
333,45 11 113,2,78 68 113,104,95,11,68,8,104,106,counter_var_0 var_1 +,95,var_0 counter_aux_0 +
334,35 22 113,4,48 58 113,95,44,22,58,32,87,66,counter_var_0 var_1 +,69,var_0 counter_aux_0 +
335,91 11 113,43,89 111 113,32,11,11,111,8,4,22,counter_var_0 var_1 +,36,var_0 counter_aux_0 +
336,25 77 113,24,108 71 113,60,25,77,71,53,69,102,counter_var_0 var_1 +,16,var_0 counter_aux_0 +
337,105 110 113,61,104 54 113,64,81,110,54,9,91,78,counter_var_0 var_1 +,42,var_0 counter_aux_0 +
338,68 66 113,57,104 37 113,104,81,66,37,62,13,34,counter_var_0 var_1 +,4,var_0 counter_aux_0 +
339,78 5 113,100,4 57 113,95,16,5,57,25,85,21,counter_var_0 var_1 +,67,var_0 counter_aux_0 +
340,107 55 113,91,93 97 113,36,61,55,97,87,30,3,counter_var_0 var_1 +,66,var_0 counter_aux_0 +
341,38 79 113,54,82 43 113,88,57,79,43,26,41,23,counter_var_0 var_1 +,16,var_0 counter_aux_0 +
342,9 72 113,40,76 4 113,81,13,72,4,99,16,85,counter_var_0 var_1 +,97,var_0 counter_aux_0 +
343,87 34 113,32,77 49 113,111,53,34,49,26,28,87,counter_var_0 var_1 +,26,var_0 counter_aux_0 +
344,1 14 113,15,57 89 113,1,85,14,89,83,11,99,counter_var_0 var_1 +,12,var_0 counter_aux_0 +
345,65 40 113,84,15 46 113,44,112,40,46,18,82,39,counter_var_0 var_1 +,13,var_0 counter_aux_0 +
346,52 25 113,17,92 105 113,105,102,25,105,60,64,14,counter_var_0 var_1 +,56,var_0 counter_aux_0 +
347,47 22 113,84,0 12 113,62,0,22,12,32,31,22,counter_var_0 var_1 +,93,var_0 counter_aux_0 +
348,92 87 113,76,46 72 113,102,82,87,72,111,99,56,counter_var_0 var_1 +,88,var_0 counter_aux_0 +
349,101 77 113,108,8 32 113,31,64,77,32,53,7,28,counter_var_0 var_1 +,38,var_0 counter_aux_0 +
350,11 86 113,94,0 67 113,8,0,86,67,51,82,86,counter_var_0 var_1 +,90,var_0 counter_aux_0 +
351,20 6 113,67,47 17 113,61,62,6,17,36,63,68,counter_var_0 var_1 +,11,var_0 counter_aux_0 +
352,65 31 113,75,109 91 113,44,16,31,91,57,32,47,counter_var_0 var_1 +,76,var_0 counter_aux_0 +
353,13 16 113,72,14 27 113,56,83,16,27,30,51,99,counter_var_0 var_1 +,107,var_0 counter_aux_0 +
354,5 46 113,71,52 22 113,25,105,46,22,82,32,38,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
355,45 33 113,24,0 97 113,104,0,33,97,72,30,33,counter_var_0 var_1 +,21,var_0 counter_aux_0 +
356,4 73 113,89,49 6 113,16,28,73,6,18,36,101,counter_var_0 var_1 +,52,var_0 counter_aux_0 +
357,104 108 113,76,60 11 113,81,97,108,11,25,8,92,counter_var_0 var_1 +,89,var_0 counter_aux_0 +
358,26 17 113,15,55 28 113,111,87,17,28,63,106,104,counter_var_0 var_1 +,104,var_0 counter_aux_0 +
359,53 83 113,67,93 106 113,97,61,83,106,109,49,31,counter_var_0 var_1 +,33,var_0 counter_aux_0 +
360,76 67 113,80,61 26 113,13,105,67,26,82,111,59,counter_var_0 var_1 +,11,var_0 counter_aux_0 +
361,32 110 113,4,47 32 113,7,62,110,32,9,7,59,counter_var_0 var_1 +,14,var_0 counter_aux_0 +
362,68 61 113,52,72 10 113,104,99,61,10,105,100,47,counter_var_0 var_1 +,91,var_0 counter_aux_0 +
363,71 104 113,60,110 42 113,69,9,104,42,81,69,0,counter_var_0 var_1 +,25,var_0 counter_aux_0 +
364,102 11 113,19,90 63 113,8,77,11,63,8,14,88,counter_var_0 var_1 +,22,var_0 counter_aux_0 +
365,110 49 113,58,12 104 113,9,31,49,104,28,81,80,counter_var_0 var_1 +,90,var_0 counter_aux_0 +
366,48 22 113,66,98 53 113,44,112,22,53,32,97,21,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
367,109 51 113,67,3 56 113,16,9,51,56,2,85,60,counter_var_0 var_1 +,101,var_0 counter_aux_0 +
368,87 30 113,28,54 98 113,111,91,30,98,109,112,8,counter_var_0 var_1 +,110,var_0 counter_aux_0 +
369,70 89 113,17,55 70 113,41,87,89,70,11,41,63,counter_var_0 var_1 +,82,var_0 counter_aux_0 +
370,86 16 113,67,31 33 113,51,57,16,33,30,72,73,counter_var_0 var_1 +,10,var_0 counter_aux_0 +
371,84 44 113,94,97 88 113,50,30,44,88,15,60,74,counter_var_0 var_1 +,110,var_0 counter_aux_0 +
372,36 77 113,17,79 88 113,53,26,77,88,53,60,103,counter_var_0 var_1 +,0,var_0 counter_aux_0 +
373,104 106 113,74,98 106 113,81,112,106,106,49,49,105,counter_var_0 var_1 +,17,var_0 counter_aux_0 +
374,9 100 113,68,99 86 113,81,83,100,86,56,51,70,counter_var_0 var_1 +,19,var_0 counter_aux_0 +
375,6 16 113,52,65 21 113,36,44,16,21,30,102,60,counter_var_0 var_1 +,25,var_0 counter_aux_0 +
376,39 35 113,87,31 107 113,52,57,35,107,95,36,92,counter_var_0 var_1 +,88,var_0 counter_aux_0 +
377,51 63 113,65,85 54 113,2,106,63,54,14,91,56,counter_var_0 var_1 +,93,var_0 counter_aux_0 +
378,13 21 113,77,112 58 113,56,1,21,58,102,87,22,counter_var_0 var_1 +,30,var_0 counter_aux_0 +
379,60 48 113,32,74 89 113,97,52,48,89,44,11,100,counter_var_0 var_1 +,108,var_0 counter_aux_0 +
380,93 11 113,72,26 12 113,61,111,11,12,8,31,9,counter_var_0 var_1 +,92,var_0 counter_aux_0 +
381,48 100 113,31,104 58 113,44,81,100,58,56,87,68,counter_var_0 var_1 +,18,var_0 counter_aux_0 +
382,84 4 113,54,5 56 113,50,25,4,56,16,85,29,counter_var_0 var_1 +,22,var_0 counter_aux_0 +
383,10 74 113,61,51 9 113,100,2,74,9,52,81,76,counter_var_0 var_1 +,68,var_0 counter_aux_0 +
384,68 105 113,96,57 109 113,104,85,105,109,64,16,77,counter_var_0 var_1 +,7,var_0 counter_aux_0 +
385,92 12 113,1,10 8 113,102,100,12,8,31,64,112,counter_var_0 var_1 +,53,var_0 counter_aux_0 +
386,11 4 113,12,66 40 113,8,62,4,40,16,18,66,counter_var_0 var_1 +,26,var_0 counter_aux_0 +
387,11 76 113,84,19 7 113,8,22,76,7,13,49,98,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
388,0 49 113,49,110 10 113,0,9,49,10,28,100,58,counter_var_0 var_1 +,100,var_0 counter_aux_0 +
389,66 97 113,46,36 1 113,62,53,97,1,30,1,37,counter_var_0 var_1 +,63,var_0 counter_aux_0 +
390,18 32 113,17,33 89 113,98,72,32,89,7,11,104,counter_var_0 var_1 +,109,var_0 counter_aux_0 +
391,62 20 113,22,32 31 113,2,7,20,31,61,57,27,counter_var_0 var_1 +,59,var_0 counter_aux_0 +
392,80 82 113,41,65 71 113,72,44,82,71,57,69,13,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
393,93 39 113,100,23 21 113,61,77,39,21,52,102,3,counter_var_0 var_1 +,50,var_0 counter_aux_0 +
394,107 23 113,59,90 27 113,36,77,23,27,77,51,100,counter_var_0 var_1 +,87,var_0 counter_aux_0 +
395,43 23 113,64,38 41 113,41,88,23,41,77,99,111,counter_var_0 var_1 +,27,var_0 counter_aux_0 +
396,66 20 113,82,0 54 113,62,0,20,54,61,91,20,counter_var_0 var_1 +,40,var_0 counter_aux_0 +
397,97 107 113,24,56 81 113,30,85,107,81,36,7,79,counter_var_0 var_1 +,37,var_0 counter_aux_0 +
398,112 3 113,4,16 60 113,1,30,3,60,9,97,33,counter_var_0 var_1 +,98,var_0 counter_aux_0 +
399,64 105 113,20,11 60 113,28,8,105,60,64,97,0,counter_var_0 var_1 +,12,var_0 counter_aux_0 +
400,14 102 113,72,75 36 113,83,88,102,36,8,53,77,counter_var_0 var_1 +,23,var_0 counter_aux_0 +
401,57 49 113,21,89 102 113,85,11,49,102,28,8,60,counter_var_0 var_1 +,93,var_0 counter_aux_0 +
402,54 63 113,41,27 29 113,91,51,63,29,14,50,1,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
403,55 97 113,71,112 30 113,87,1,97,30,30,109,98,counter_var_0 var_1 +,83,var_0 counter_aux_0 +
404,17 61 113,11,43 22 113,63,41,61,22,105,32,102,counter_var_0 var_1 +,95,var_0 counter_aux_0 +
405,18 112 113,97,107 102 113,98,36,112,102,1,8,35,counter_var_0 var_1 +,106,var_0 counter_aux_0 +
406,51 65 113,67,18 87 113,2,98,65,87,44,111,50,counter_var_0 var_1 +,0,var_0 counter_aux_0 +
407,97 89 113,6,98 103 113,30,112,89,103,11,100,88,counter_var_0 var_1 +,17,var_0 counter_aux_0 +
408,104 70 113,38,38 15 113,81,88,70,15,41,112,45,counter_var_0 var_1 +,80,var_0 counter_aux_0 +
409,103 112 113,99,63 2 113,100,14,112,2,1,4,13,counter_var_0 var_1 +,104,var_0 counter_aux_0 +
410,103 65 113,52,47 63 113,100,62,65,63,44,14,14,counter_var_0 var_1 +,1,var_0 counter_aux_0 +
411,30 11 113,7,34 109 113,109,26,11,109,8,16,37,counter_var_0 var_1 +,12,var_0 counter_aux_0 +
412,87 71 113,69,83 69 113,111,109,71,69,69,15,67,counter_var_0 var_1 +,13,var_0 counter_aux_0 +
413,14 83 113,53,66 76 113,83,62,83,76,109,13,32,counter_var_0 var_1 +,96,var_0 counter_aux_0 +
414,20 40 113,101,100 61 113,61,56,40,61,18,105,96,counter_var_0 var_1 +,53,var_0 counter_aux_0 +
415,52 109 113,101,74 107 113,105,52,109,107,16,36,48,counter_var_0 var_1 +,28,var_0 counter_aux_0 +
416,11 22 113,30,67 78 113,8,82,22,78,32,95,104,counter_var_0 var_1 +,103,var_0 counter_aux_0 +
417,109 97 113,0,48 29 113,16,44,97,29,30,50,28,counter_var_0 var_1 +,66,var_0 counter_aux_0 +
418,69 1 113,16,6 98 113,15,36,1,98,1,112,37,counter_var_0 var_1 +,14,var_0 counter_aux_0 +
419,24 12 113,23,81 59 113,11,7,12,59,31,91,19,counter_var_0 var_1 +,102,var_0 counter_aux_0 +
420,10 35 113,22,64 38 113,100,28,35,38,95,88,63,counter_var_0 var_1 +,75,var_0 counter_aux_0 +
421,108 31 113,56,34 25 113,25,26,31,25,57,60,57,counter_var_0 var_1 +,85,var_0 counter_aux_0 +
422,98 61 113,60,22 66 113,112,32,61,66,105,62,93,counter_var_0 var_1 +,61,var_0 counter_aux_0 +
423,42 18 113,87,105 16 113,69,64,18,16,98,30,82,counter_var_0 var_1 +,99,var_0 counter_aux_0 +
424,82 33 113,90,78 23 113,57,95,33,23,72,77,15,counter_var_0 var_1 +,21,var_0 counter_aux_0 +
425,96 67 113,17,65 27 113,63,44,67,27,82,51,111,counter_var_0 var_1 +,1,var_0 counter_aux_0 +
426,13 80 113,23,44 99 113,56,15,80,99,72,83,95,counter_var_0 var_1 +,26,var_0 counter_aux_0 +
427,2 43 113,47,58 60 113,4,87,43,60,41,97,17,counter_var_0 var_1 +,101,var_0 counter_aux_0 +
428,76 99 113,112,51 97 113,13,2,99,97,83,30,101,counter_var_0 var_1 +,43,var_0 counter_aux_0 +
429,80 24 113,96,20 18 113,72,61,24,18,11,98,85,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
430,17 44 113,107,28 78 113,63,106,44,78,15,95,37,counter_var_0 var_1 +,45,var_0 counter_aux_0 +
431,38 53 113,28,47 81 113,88,62,53,81,97,7,2,counter_var_0 var_1 +,95,var_0 counter_aux_0 +
432,89 32 113,43,53 41 113,11,97,32,41,7,99,16,counter_var_0 var_1 +,110,var_0 counter_aux_0 +
433,61 112 113,104,95 66 113,105,98,112,66,1,62,97,counter_var_0 var_1 +,54,var_0 counter_aux_0 +
434,73 72 113,90,54 31 113,18,91,72,31,99,57,50,counter_var_0 var_1 +,75,var_0 counter_aux_0 +
435,8 103 113,54,18 75 113,64,98,103,75,100,88,88,counter_var_0 var_1 +,39,var_0 counter_aux_0 +
436,42 6 113,75,19 89 113,69,22,6,89,36,11,28,counter_var_0 var_1 +,80,var_0 counter_aux_0 +
437,40 50 113,68,75 11 113,18,88,50,11,14,8,25,counter_var_0 var_1 +,26,var_0 counter_aux_0 +
438,8 6 113,70,79 64 113,64,26,6,64,36,28,32,counter_var_0 var_1 +,92,var_0 counter_aux_0 +
439,103 38 113,25,17 14 113,100,63,38,14,88,83,101,counter_var_0 var_1 +,70,var_0 counter_aux_0 +
440,43 18 113,59,7 63 113,41,49,18,63,98,14,67,counter_var_0 var_1 +,55,var_0 counter_aux_0 +
441,37 103 113,3,90 12 113,13,77,103,12,100,31,67,counter_var_0 var_1 +,44,var_0 counter_aux_0 +
442,98 74 113,73,21 86 113,112,102,74,86,52,51,63,counter_var_0 var_1 +,50,var_0 counter_aux_0 +
443,38 108 113,83,13 60 113,88,56,108,60,25,97,51,counter_var_0 var_1 +,72,var_0 counter_aux_0 +
444,91 84 113,3,55 60 113,32,87,84,60,50,97,58,counter_var_0 var_1 +,16,var_0 counter_aux_0 +
445,96 23 113,86,37 95 113,63,13,23,95,77,98,36,counter_var_0 var_1 +,48,var_0 counter_aux_0 +
446,64 39 113,67,80 38 113,28,72,39,38,52,88,111,counter_var_0 var_1 +,3,var_0 counter_aux_0 +
447,76 46 113,59,20 14 113,13,61,46,14,82,83,107,counter_var_0 var_1 +,96,var_0 counter_aux_0 +
448,102 60 113,68,81 106 113,8,7,60,106,97,49,67,counter_var_0 var_1 +,57,var_0 counter_aux_0 +
449,26 96 113,94,37 25 113,111,13,96,25,63,60,109,counter_var_0 var_1 +,58,var_0 counter_aux_0 +
450,43 31 113,72,82 52 113,41,57,31,52,57,105,88,counter_var_0 var_1 +,33,var_0 counter_aux_0 +
451,69 24 113,39,38 111 113,15,88,24,111,11,4,112,counter_var_0 var_1 +,19,var_0 counter_aux_0 +
452,58 31 113,5,64 11 113,87,28,31,11,57,8,59,counter_var_0 var_1 +,95,var_0 counter_aux_0 +
453,62 18 113,20,41 52 113,2,99,18,52,98,105,4,counter_var_0 var_1 +,107,var_0 counter_aux_0 +
454,47 42 113,104,16 49 113,62,30,42,49,69,28,72,counter_var_0 var_1 +,90,var_0 counter_aux_0 +
455,35 38 113,20,71 86 113,95,69,38,86,88,51,107,counter_var_0 var_1 +,33,var_0 counter_aux_0 +
456,6 54 113,90,110 112 113,36,9,54,112,91,1,63,counter_var_0 var_1 +,37,var_0 counter_aux_0 +
457,108 46 113,71,40 21 113,25,18,46,21,82,102,64,counter_var_0 var_1 +,14,var_0 counter_aux_0 +
458,76 6 113,19,38 19 113,13,88,6,19,36,22,94,counter_var_0 var_1 +,35,var_0 counter_aux_0 +
459,92 109 113,98,8 69 113,102,64,109,69,16,15,60,counter_var_0 var_1 +,4,var_0 counter_aux_0 +
460,111 14 113,18,70 88 113,4,41,14,88,83,60,55,counter_var_0 var_1 +,64,var_0 counter_aux_0 +
461,85 58 113,51,25 27 113,106,60,58,27,87,51,5,counter_var_0 var_1 +,44,var_0 counter_aux_0 +
462,86 54 113,105,92 8 113,51,102,54,8,91,64,43,counter_var_0 var_1 +,2,var_0 counter_aux_0 +
463,49 51 113,79,105 81 113,28,64,51,81,2,7,2,counter_var_0 var_1 +,35,var_0 counter_aux_0 +
464,71 84 113,40,66 59 113,69,62,84,59,50,91,33,counter_var_0 var_1 +,47,var_0 counter_aux_0 +
465,96 30 113,93,77 74 113,63,53,30,74,109,52,83,counter_var_0 var_1 +,2,var_0 counter_aux_0 +
466,56 94 113,66,30 6 113,85,109,94,6,22,36,90,counter_var_0 var_1 +,8,var_0 counter_aux_0 +
467,50 112 113,13,34 26 113,14,26,112,26,1,111,25,counter_var_0 var_1 +,12,var_0 counter_aux_0 +
468,111 2 113,6,26 84 113,4,111,2,84,4,50,0,counter_var_0 var_1 +,54,var_0 counter_aux_0 +
